tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
tt0110105,1,nm0474774,actor,\N,"[""Rajiv""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0110140,3,nm0000821,actor,\N,"[""SSP Amar Nath Singh""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0110177,1,nm0474774,actor,\N,"[""Jai Verma"",""Kishen""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0110222,1,nm0451321,actor,\N,"[""Sunil""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0110438,1,nm0474774,actor,\N,"[""Police Inspector Karan Joglekar""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0110546,1,nm0474774,actor,\N,"[""Amar Saxena""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0111068,2,nm0474774,actor,\N,"[""Professor Aman Varma""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0111308,1,nm0222426,actor,\N,"[""Ajay R. Sharma"",""Ajay R. Malhotra""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0111308,2,nm0474774,actor,\N,"[""Raj Sinha""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0111594,6,nm0000158,director,\N,\N,Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0111625,1,nm0222426,actor,\N,"[""Karan""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0111793,2,nm0474774,actor,\N,"[""Vijay Saigal""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0112313,1,nm0451148,actor,\N,"[""Rohit Kumar""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0112384,1,nm0000158,actor,\N,"[""Jim Lovell""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0112442,1,nm0000226,actor,\N,"[""Mike Lowrey""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0112461,1,nm0000138,actor,\N,"[""Jim Carroll""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0112817,1,nm0000136,actor,\N,"[""William Blake""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0112870,1,nm0451321,actor,\N,"[""Raj Malhotra""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0112883,1,nm0000136,actor,\N,"[""Don Juan DeMarco""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0113526,2,nm0006795,actor,\N,"[""Karan Singh""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0113526,3,nm0451321,actor,\N,"[""Arjun Singh""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0113913,2,nm0222426,actor,\N,"[""Inspector Jay Bakshi""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0113972,1,nm0000136,actor,\N,"[""Gene Watson""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0114031,1,nm0451321,actor,\N,"[""Hero""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0114214,4,nm0000138,actor,\N,"[""Kid""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0114231,1,nm0451321,actor,\N,"[""Ram Jaane""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0114234,2,nm0451148,actor,\N,"[""Munna""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0114317,1,nm0474774,actor,\N,"[""Inspector Vijay Kumar"",""Lallu""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0114330,1,nm0000158,self,\N,"[""Himself - Host""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0114702,1,nm0000138,actor,\N,"[""Arthur Rimbaud""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0114709,1,nm0000158,actor,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0114726,2,nm0451321,actor,\N,"[""Romi Singh"",""Bholey""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0115019,1,nm0006795,actor,\N,"[""Gopal""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0115042,3,nm0451321,actor,\N,"[""Rahul Malhotra""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0115568,2,nm0451321,actor,\N,"[""Arjun""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0116629,1,nm0000226,actor,\N,"[""Capt. Steven Hiller""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0116690,3,nm0006795,actor,\N,"[""Rajnath 'Raju' Sahay""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0116726,2,nm0222426,actor,\N,"[""Ajay Bahadur Verma""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0116763,3,nm0006795,actor,\N,"[""Raj""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0116999,2,nm0000138,actor,\N,"[""Hank""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0117437,1,nm0451148,actor,\N,"[""Raja Hindustani""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0117509,1,nm0000138,actor,\N,"[""Romeo""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0117887,1,nm0000158,actor,\N,"[""Mr. White""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0117983,1,nm0474774,actor,\N,"[""Amar Varma""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0118660,1,nm0006795,actor,\N,"[""Suraj Prakash""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0118673,1,nm0000821,actor,\N,"[""Dual Role (Insp. Arjun Singh & Bade Miyan)""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0118768,1,nm0000136,actor,\N,"[""Raphael""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0118983,1,nm0451321,actor,\N,"[""Rahul""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0118983,4,nm0474774,actor,\N,"[""Ajay (Special Appearance)""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0119004,4,nm0000138,actor,\N,"[""Derek""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0119008,2,nm0000136,actor,\N,"[""Donnie""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0119428,1,nm0006795,actor,\N,"[""Raja"",""Prem Malhotra""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0119491,2,nm0474774,actor,\N,"[""Sikandar Davai""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0119654,2,nm0000226,actor,\N,"[""Jay""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0119721,1,nm0000821,actor,\N,"[""Dr. Ram Prasad Ghayal""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0119861,1,nm0451321,actor,\N,"[""Arjun Saagar""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0120338,1,nm0000138,actor,\N,"[""Jack Dawson""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0120363,1,nm0000158,actor,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0120533,3,nm0000138,actor,\N,"[""Brandon Darrow""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0120540,1,nm0451321,actor,\N,"[""Rahul Joshi""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0120570,1,nm0000158,self,\N,"[""Himself - Host"",""Jean-Luc Despont""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0120660,1,nm0000226,actor,\N,"[""Robert Clayton Dean""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0120669,1,nm0000136,actor,\N,"[""Raoul Duke""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0120681,1,nm0000136,actor,\N,"[""Inspector Frederick Abberline""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0120689,1,nm0000158,actor,\N,"[""Paul Edgecomb""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0120744,1,nm0000138,actor,\N,"[""King Louis"",""Phillippe""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0120815,1,nm0000158,actor,\N,"[""Captain Miller""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0120891,1,nm0000226,actor,\N,"[""James West""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0120912,2,nm0000226,actor,\N,"[""Jay""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0121164,1,nm0000136,actor,\N,"[""Victor Van Dort""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0121989,1,nm0451148,actor,\N,"[""Inspector Amar Damjee""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0126234,2,nm0451321,actor,\N,"[""Sunder Srivastava""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0126871,3,nm0451321,actor,\N,"[""Raja Sahai""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0128853,1,nm0000158,actor,\N,"[""Joe Fox""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0133024,1,nm0451148,actor,\N,"[""Raja""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0133024,2,nm0222426,actor,\N,"[""Ajay Rai""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0135641,1,nm0474774,actor,\N,"[""Prem""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0136153,1,nm0451321,actor,\N,"[""Vikram"",""Hari"",""Gopal Mayur""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0136352,1,nm0451321,actor,\N,"[""Shanker""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0137100,4,nm0451321,actor,\N,"[""Lalit""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0138304,2,nm0000136,actor,\N,"[""Commander Spencer Armacost""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0142688,1,nm0000136,actor,\N,"[""Dean Corso""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0146984,1,nm0000226,actor,\N,"[""Bagger Vance""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0150433,1,nm0451148,actor,\N,"[""Dil Navaz""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0150992,2,nm0006795,actor,\N,"[""Sameer""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0150992,3,nm0222426,actor,\N,"[""Vanraj""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0151090,1,nm0222426,actor,\N,"[""Karan""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0151150,1,nm0451321,actor,\N,"[""Max""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0154183,2,nm0451148,actor,\N,"[""Sunny""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0158443,8,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0160410,2,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0162222,1,nm0000158,actor,\N,"[""Chuck Noland""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0162480,1,nm0474774,actor,\N,"[""Raja""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0162661,1,nm0000136,actor,\N,"[""Ichabod Crane""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0163978,1,nm0000138,actor,\N,"[""Richard""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0164538,1,nm0451321,actor,\N,"[""Amarkanth Varma""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0164550,2,nm0451321,actor,\N,"[""Bablu Chaudhary"",""Manu Dada""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0169102,1,nm0451148,actor,\N,"[""Bhuvan""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0169327,8,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0172089,2,nm0451148,actor,\N,"[""Rohan""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0172156,1,nm0000226,actor,\N,"[""Detective Mike Lowrey""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt0172234,2,nm0451321,actor,\N,"[""Roop Singh Rathod""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0172300,1,nm0451148,actor,\N,"[""Rajesh Chaudhry""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0172519,4,nm0451321,actor,\N,"[""Guddu Bahadur""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0172574,2,nm0222426,actor,\N,"[""Deva""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0172684,1,nm0451321,actor,\N,"[""Rahul Khanna""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0172704,1,nm0000821,actor,\N,"[""Dual Role (Lal 'Baadshah' Singh & Ranbhir Singh)""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0172761,1,nm0000821,actor,\N,"[""Major Jasbir Singh Rana""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0172761,2,nm0222426,actor,\N,"[""Virendra Pratap Singh""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0173080,1,nm0006795,actor,\N,"[""Suraj Khanna""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0173081,1,nm0222426,actor,\N,"[""Shekhar""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0173102,1,nm0451321,actor,\N,"[""Raj Mathur 'Raju'""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0173369,1,nm0451148,actor,\N,"[""Shiva""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0178135,3,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0181833,1,nm0000136,actor,\N,"[""Jack Kerouac""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0182251,1,nm0006795,actor,\N,"[""Suraj Dhanrajgir""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0187279,1,nm0474774,actor,\N,"[""Inspector Ajay""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0190419,1,nm0451148,actor,\N,"[""Siddharth Marathe""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0196635,1,nm0474774,actor,\N,"[""Rahul 'Devraj'""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0200087,1,nm0451148,actor,\N,"[""Ajay Singh Rathod""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0206067,1,nm0222426,actor,\N,"[""Aftab""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0206921,1,nm0451148,actor,\N,"[""Karan Dev Singh""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0207341,2,nm0006795,actor,\N,"[""Prem Mehra""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0207513,1,nm0000821,actor,\N,"[""Kabeera""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0207513,2,nm0222426,actor,\N,"[""Ajay"",""Tauheed""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0211126,1,nm0222426,actor,\N,"[""Ajay""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0211934,1,nm0451321,actor,\N,"[""Raj 'Baadshah'""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0213449,1,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0213775,1,nm0000821,actor,\N,"[""Col. Balbir Singh Sodi, aka Devraj Hathoda"",""Dada Bhai""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0213890,1,nm0000821,actor,\N,"[""Narayan Shankar""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0213890,2,nm0451321,actor,\N,"[""Raj Aryan Malhotra""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0214158,3,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0214178,1,nm0000821,actor,\N,"[""Dual Role (Thakur Bhanu Pratap Singh & Heera Singh)""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0214591,1,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0214815,1,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt0214815,4,nm0451148,self,\N,"[""Himself""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt0214815,6,nm0006795,actor,\N,"[""Salman Khan""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0215245,1,nm0222426,actor,\N,"[""Ishaan Singh""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0216707,1,nm0222426,actor,\N,"[""Anand Kishore""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt0216817,1,nm0006795,actor,\N,"[""Prem""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0217505,1,nm0000138,actor,\N,"[""Amsterdam Vallon""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt0220070,2,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0221027,1,nm0000136,actor,\N,"[""George Jung""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt0222012,2,nm0451321,actor,\N,"[""Amjad Ali Khan""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0222024,1,nm0451321,actor,\N,"[""Gopal""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0222024,3,nm0006795,actor,\N,"[""Suraj""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0222270,1,nm0451321,actor,\N,"[""Ajay Bakshi""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0224861,3,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt0225029,1,nm0474774,actor,\N,"[""Rocky"",""Raja"",""Parimal Chaturvedi""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt0226847,1,nm0006795,actor,\N,"[""Rahul""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt0227194,1,nm0451321,actor,\N,"[""Arun Verma""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt0230347,1,nm0474774,actor,\N,"[""Badshah"",""Babu Lohar""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
